118	142	17	32
118	142	17	32
119	140	17	32
119	141	17	32
119	141	17	32
120	140	17	32
120	142	17	32
120	142	17	32
121	141	17	32
121	142	17	32
121	141	17	32
122	140	17	32
122	141	17	32
122	140	17	32
122	141	17	32
123	139	17	32
123	140	17	32
123	140	17	32
123	138	17	32
123	139	17	32
124	139	17	32
124	139	17	32
124	139	17	32
124	138	17	32
124	138	17	32
124	138	17	32
124	140	17	32
124	138	17	32
124	139	17	32
124	139	17	32
124	138	17	32
124	139	17	32
125	139	17	32
124	138	17	32
124	138	17	32
125	138	17	32
125	138	17	32
126	137	17	32
126	138	17	32
126	138	17	32
126	138	17	32
126	138	17	32
126	138	17	32
127	138	17	32
127	137	17	32
127	138	17	32
127	138	17	32
128	138	17	32
128	138	17	32
128	138	17	32
128	138	17	32
129	138	17	32
129	137	17	32
129	138	17	32
129	137	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
130	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
131	138	17	32
132	138	17	32
132	137	17	32
132	138	17	32
132	138	17	32
132	137	17	32
132	138	17	32
132	137	17	32
133	137	17	32
133	137	17	32
133	137	17	32
133	138	17	32
133	137	17	32
133	136	17	32
134	136	17	32
135	136	17	32
134	136	17	32
135	136	17	32
135	136	17	32
135	136	17	32
135	136	17	32
136	136	17	32
136	136	17	32
136	136	17	32
136	136	17	32
136	136	17	32
136	137	17	32
136	136	17	32
136	136	17	32
136	136	17	32
136	136	17	32
137	137	17	32
137	137	17	32
137	137	17	32
137	136	17	32
137	136	17	32
137	137	17	32
137	137	17	32
137	136	17	32
137	137	17	32
137	136	17	32
137	137	17	32
137	137	17	32
137	137	17	32
137	137	17	32
137	137	17	32
137	137	17	32
137	136	17	32
137	136	17	32
137	136	17	32
137	137	17	32
138	137	17	32
137	136	17	32
137	136	17	32
137	136	17	32
138	137	17	32
138	138	17	32
137	139	17	32
138	136	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	135	17	32
138	137	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	139	17	32
138	137	17	32
138	138	17	32
137	138	17	32
138	138	17	32
138	138	17	32
136	139	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	137	17	32
138	139	17	32
138	138	17	32
138	137	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	137	17	32
138	138	17	32
138	137	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	139	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	137	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
137	140	17	32
138	137	17	32
138	138	17	32
138	138	17	32
137	138	17	32
138	141	17	32
137	137	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
138	138	17	32
137	138	17	32
137	138	17	32
137	138	17	32
137	138	17	32
137	138	17	32
137	138	17	32
136	138	17	32
136	137	17	32
137	138	17	32
135	136	17	32
135	137	17	32
135	137	17	32
135	137	17	32
135	138	17	32
134	137	17	32
134	138	17	32
134	138	17	32
135	138	17	32
133	139	17	32
133	138	17	32
133	139	17	32
132	139	17	32
132	139	17	32
131	138	17	32
131	138	17	32
130	139	17	32
130	138	17	32
129	138	17	32
128	138	17	32
128	138	17	32
127	138	17	32
127	138	17	32
126	139	17	32
127	138	17	32
126	139	17	32
125	139	17	32
124	139	17	32
124	140	17	32
123	140	17	32
123	140	17	32
122	140	17	32
121	140	17	32
121	140	17	32
120	142	17	32
119	141	17	32
118	139	17	32
118	140	17	32
118	141	17	32
117	141	17	32
117	141	17	32
116	142	17	32
115	143	17	32
115	143	17	32
114	143	17	32
114	143	17	32
113	143	17	32
113	142	17	32
112	143	17	32
113	144	17	32
112	143	17	32
110	143	17	32
110	142	17	32
109	143	17	32
108	143	17	32
108	144	17	32
107	144	17	32
106	144	17	32
106	144	17	32
106	145	17	32
105	145	17	32
104	145	17	32
104	146	17	32
103	145	17	32
102	145	17	32
102	147	17	32
101	146	17	32
102	147	17	32
100	148	17	32
100	148	17	32
99	148	17	32
98	146	17	32
97	149	17	32
98	147	17	32
97	149	17	32
97	148	17	32
96	150	17	32
95	151	17	32
95	149	17	32
95	149	17	32
94	151	17	32
92	152	17	32
93	151	17	32
93	151	17	32
93	151	17	32
93	151	17	32
92	151	17	32
92	151	17	32
91	151	17	32
91	151	17	32
90	151	17	32
90	152	17	32
89	151	17	32
90	153	17	32
88	150	17	32
89	151	17	32
87	152	17	32
88	152	17	32
89	152	17	32
87	151	17	32
87	153	17	32
85	153	17	32
85	151	17	32
86	152	17	32
86	152	17	32
87	152	17	32
86	153	17	32
85	154	17	32
85	154	17	32
83	154	17	32
82	154	17	32
84	153	17	32
83	154	17	32
82	154	17	32
82	155	17	32
84	153	17	32
84	154	17	32
83	154	17	32
83	154	17	32
82	155	17	32
82	154	17	32
82	156	17	32
